4.5 1.0000000000000013
4.51953125 1.0000000000000009
4.5390625 1.0000000000000007
4.55859375 1.000000000000001
4.578125 1.0000000000000007
4.59765625 1.000000000000001
4.6171875 1.0000000000000009
4.63671875 1.0000000000000004
4.65625 0.9999999999999999
4.67578125 1.0000000000000007
4.6953125 1.0000000000000007
4.71484375 1.0000000000000009
4.734375 1.0000000000000004
4.75390625 1.0000000000000004
4.7734375 1.0000000000000007
4.79296875 0.9999999999999999
4.8125 1.0000000000000004
4.83203125 1.0000000000000004
4.8515625 1.000000000000001
4.87109375 1.0000000000000007
4.890625 1.0000000000000002
4.91015625 1.0000000000000009
4.9296875 1.0000000000000007
4.94921875 1.0000000000000002
4.96875 1.0000000000000007
4.98828125 1.0000000000000002
5.0078125 0.9999999999999999
5.02734375 1.0000000000000002
5.046875 1.0000000000000004
5.06640625 1.0000000000000004
5.0859375 1.0000000000000007
5.10546875 1.0000000000000007
5.125 1.0000000000000002
5.14453125 1.0000000000000007
5.1640625 1.0000000000000002
5.18359375 1.0000000000000004
5.203125 1.0000000000000004
5.22265625 1.0000000000000002
5.2421875 1.0000000000000002
5.26171875 1.0000000000000004
5.28125 1.0000000000000004
5.30078125 1.0000000000000007
5.3203125 1.0
5.33984375 1.0000000000000002
5.359375 1.0000000000000002
5.37890625 1.0000000000000004
5.3984375 1.0000000000000004
5.41796875 1.0000000000000004
5.4375 1.0
5.45703125 1.0
5.4765625 1.0000000000000004
5.49609375 1.0000000000000004
5.515625 1.0000000000000002
5.53515625 1.0000000000000002
5.5546875 1.0
5.57421875 1.0000000000000004
5.59375 1.0000000000000007
5.61328125 0.9999999999999999
5.6328125 1.0000000000000002
5.65234375 0.9999999999999999
5.671875 0.9999999999999998
5.69140625 1.0
5.7109375 0.9999999999999999
5.73046875 1.0
5.75 1.0000000000000002
5.76953125 1.0000000000000002
5.7890625 1.0
5.80859375 1.0
5.828125 0.9999999999999998
5.84765625 0.9999999999999998
5.8671875 0.9999999999999997
5.88671875 0.9999999999999997
5.90625 0.9999999999999999
5.92578125 0.9999999999999999
5.9453125 0.9999999999999998
5.96484375 0.9999999999999999
5.984375 0.9999999999999999
6.00390625 0.9999999999999999
6.0234375 1.0000000000000002
6.04296875 1.0
6.0625 0.9999999999999999
6.08203125 1.0
6.1015625 1.0
6.12109375 1.0
6.140625 0.9999999999999999
6.16015625 0.9999999999999999
6.1796875 1.0
6.19921875 0.9999999999999999
6.21875 1.0000000000000002
6.23828125 1.0
6.2578125 0.9999999999999998
6.27734375 0.9999999999999998
6.296875 0.9999999999999998
6.31640625 0.9999999999999999
6.3359375 0.9999999999999999
6.35546875 0.9999999999999999
6.375 0.9999999999999997
6.39453125 1.0
6.4140625 0.9999999999999998
6.43359375 1.0
6.453125 1.0
6.47265625 1.0000000000000004
6.4921875 1.0000000000000002
6.51171875 1.0
6.53125 1.0000000000000004
6.55078125 1.0000000000000002
6.5703125 1.0
6.58984375 1.0
6.609375 1.0
6.62890625 1.0000000000000002
6.6484375 1.0000000000000002
6.66796875 1.0
6.6875 0.9999999999999999
6.70703125 0.9999999999999999
6.7265625 0.9999999999999999
6.74609375 1.0
6.765625 0.9999999999999999
6.78515625 0.9999999999999999
6.8046875 1.0
6.82421875 1.0
6.84375 0.9999999999999999
6.86328125 1.0
6.8828125 1.0000000000000002
6.90234375 0.9999999999999999
6.921875 1.0000000000000002
6.94140625 1.0
6.9609375 0.9999999999999999
6.98046875 0.0
7.0 0.0
